season,Week,Day,Date,Time,Home.Team,Away.Team,Home.Abbr,Away.Abbr,latitude,longitude,indoor,turf,elevation,temperature,precipitation,windspeed,windgusts,team col,#,Kicker,Yds,Outcome,Make X,Make Y,Hash Orient,Leg,OffenseTeam,DefenseTeam,Quarter,Minute,Second,yardline_100,YardLineFixed,Blocked,Age,XP%,cap_hit
2022,3,Sun,9/25/22,16:25:00,Seattle Seahawks,Atlanta Falcons,SEA,ATL,47.595153,-122.331625,No,Turf,11,72.8,0,16,32.4,ATLSEA,5,J. MYERS,25,Good,2.8,25.9,9.25,r,SEA,ATL,3,3,15,93,7,,31,97.6,5000000
2022,3,Sun,9/25/22,16:25:00,Seattle Seahawks,Atlanta Falcons,SEA,ATL,47.595153,-122.331625,No,Turf,11,72.8,0,16,32.4,ATLSEA,5,J. MYERS,32,Good,3.4,26.1,-9.25,r,SEA,ATL,1,10,23,86,14,,31,97.6,5000000
2022,3,Sun,9/25/22,16:25:00,Seattle Seahawks,Atlanta Falcons,SEA,ATL,47.595153,-122.331625,No,Turf,11,72.8,0,16,32.4,ATLSEA,5,J. MYERS,31,Good,-2,28.4,9.25,r,SEA,ATL,2,0,9,87,13,,31,97.6,5000000
2022,4,Sun,10/2/22,13:00:00,Detroit Lions,Seattle Seahawks,DET,SEA,42.340156,-83.045808,Yes,Turf,188,70,0,0,2.5,DETSEA,5,J. MYERS,56,Good,-1.8,14.6,-9.25,r,SEA,DET,2,9,13,62,38,,31,97.6,5000000
2022,4,Sun,10/2/22,13:00:00,Detroit Lions,Seattle Seahawks,DET,SEA,42.340156,-83.045808,Yes,Turf,188,70,0,0,2.5,DETSEA,5,J. MYERS,25,Good,0.7,22,-9.25,r,SEA,DET,4,9,36,93,7,,31,97.6,5000000
2022,4,Sun,10/2/22,13:00:00,Detroit Lions,Seattle Seahawks,DET,SEA,42.340156,-83.045808,Yes,Turf,188,70,0,0,2.5,DETSEA,5,J. MYERS,39,No Good,-22.7,22.5,9.25,r,SEA,DET,3,7,33,79,21,,31,97.6,5000000
2022,5,Sun,10/9/22,13:00:00,New Orleans Saints,Seattle Seahawks,NO,SEA,29.950931,-90.081364,Yes,Turf,23,70,0,0,2.5,NOSEA,5,J. MYERS,56,Good,2.1,18,9.25,r,SEA,NO,1,1,18,62,38,,31,97.6,5000000
2022,5,Sun,10/9/22,13:00:00,New Orleans Saints,Seattle Seahawks,NO,SEA,29.950931,-90.081364,Yes,Turf,23,70,0,0,2.5,NOSEA,5,J. MYERS,31,Good,5.6,28.3,9.25,r,SEA,NO,2,1,46,87,13,,31,97.6,5000000
2022,6,Sun,10/16/22,16:05:00,Seattle Seahawks,Arizona Cardinals,SEA,ARI,47.595153,-122.331625,No,Turf,11,81.6,0,11.7,24.1,ARISEA,5,J. MYERS,39,Good,1,26.5,-9.25,r,SEA,ARI,1,6,46,79,21,,31,97.6,5000000
2022,6,Sun,10/16/22,16:05:00,Seattle Seahawks,Arizona Cardinals,SEA,ARI,47.595153,-122.331625,No,Turf,11,81.6,0,11.7,24.1,ARISEA,5,J. MYERS,32,Good,-0.9,28.4,0,r,SEA,ARI,3,4,15,86,14,,31,97.6,5000000
2022,6,Sun,10/16/22,16:05:00,Seattle Seahawks,Arizona Cardinals,SEA,ARI,47.595153,-122.331625,No,Turf,11,81.6,0,11.7,24.1,ARISEA,5,J. MYERS,27,Good,-0.7,28.6,-9.25,r,SEA,ARI,2,6,9,91,9,,31,97.6,5000000
2022,6,Sun,10/16/22,16:05:00,Seattle Seahawks,Arizona Cardinals,SEA,ARI,47.595153,-122.331625,No,Turf,11,81.6,0,11.7,24.1,ARISEA,5,J. MYERS,34,Good,-1.2,29,-9.25,r,SEA,ARI,2,0,4,85,15,,31,97.6,5000000
2022,7,Sun,10/23/22,16:25:00,Los Angeles Chargers,Seattle Seahawks,LAC,SEA,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,LACSEA,5,J. MYERS,46,Good,-2.7,14.5,-9.25,r,SEA,LAC,1,1,13,72,28,,31,97.6,5000000
2022,7,Sun,10/23/22,16:25:00,Los Angeles Chargers,Seattle Seahawks,LAC,SEA,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,LACSEA,5,J. MYERS,50,Good,-6.7,22.6,-9.25,r,SEA,LAC,4,9,13,68,32,,31,97.6,5000000
2022,7,Sun,10/23/22,16:25:00,Los Angeles Chargers,Seattle Seahawks,LAC,SEA,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,LACSEA,5,J. MYERS,34,Good,0.5,24.8,0,r,SEA,LAC,3,1,10,84,16,,31,97.6,5000000
2022,8,Sun,10/30/22,16:25:00,Seattle Seahawks,New York Giants,SEA,NYG,47.595153,-122.331625,No,Turf,11,53.5,0.8,29.2,49,NYGSEA,5,J. MYERS,35,Good,-0.7,4.1,-9.25,r,SEA,NYG,2,1,42,83,17,,31,97.6,5000000
2022,8,Sun,10/30/22,16:25:00,Seattle Seahawks,New York Giants,SEA,NYG,47.595153,-122.331625,No,Turf,11,53.5,0.8,29.2,49,NYGSEA,5,J. MYERS,51,Good,-0.1,18.8,9.25,r,SEA,NYG,3,2,47,67,33,,31,97.6,5000000
2022,9,Sun,11/6/22,16:05:00,Arizona Cardinals,Seattle Seahawks,ARI,SEA,33.5277,-112.262608,Retractable,Grass,328,70,0,0,2.5,ARISEA,5,J. MYERS,49,Good,-7.2,25.7,9.25,r,SEA,ARI,1,10,55,69,31,,31,97.6,5000000
2022,10,Sun,11/13/22,9:30:00,Tampa Bay Buccaneers,Seattle Seahawks,TB,SEA,48.218967,11.623746,No,Grass,489,41.5,0,15.1,16.2,SEATB,5,J. MYERS,55,Good,6.4,12.5,9.25,r,SEA,TB,3,12,10,63,37,,31,97.6,5000000
2022,12,Sun,11/27/22,16:05:00,Seattle Seahawks,Las Vegas Raiders,SEA,LV,47.595153,-122.331625,No,Turf,11,46.5,0,15.2,30.6,LVSEA,5,J. MYERS,34,Good,0.3,24.6,-9.25,r,SEA,LV,2,13,38,84,16,,31,97.6,5000000
2022,12,Sun,11/27/22,16:05:00,Seattle Seahawks,Las Vegas Raiders,SEA,LV,47.595153,-122.331625,No,Turf,11,46.5,0,15.2,30.6,LVSEA,5,J. MYERS,24,Good,1.5,26.7,9.25,r,SEA,LV,1,4,27,94,6,,31,97.6,5000000
2022,13,Sun,12/4/22,16:05:00,Los Angeles Rams,Seattle Seahawks,LA,SEA,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,LASEA,5,J. MYERS,41,Good,1.6,24.6,-9.25,r,SEA,LA,3,7,38,77,23,,31,97.6,5000000
2022,13,Sun,12/4/22,16:05:00,Los Angeles Rams,Seattle Seahawks,LA,SEA,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,LASEA,5,J. MYERS,26,Good,-3.7,26.5,-9.25,r,SEA,LA,4,6,49,92,8,,31,97.6,5000000
2022,14,Sun,12/11/22,16:25:00,Seattle Seahawks,Carolina Panthers,SEA,CAR,47.595153,-122.331625,No,Turf,11,45.2,0,14.9,26.6,CARSEA,5,J. MYERS,27,Good,0.3,23.7,9.25,r,SEA,CAR,3,10,3,91,9,,31,97.6,5000000
2022,15,Thu,12/15/22,20:15:00,Seattle Seahawks,San Francisco 49ers,SEA,SF,47.595153,-122.331625,No,Turf,11,37.9,0,14.4,24.5,SEASF,5,J. MYERS,51,Good,-4.4,20.8,-9.25,r,SEA,SF,3,8,13,67,33,,31,97.6,5000000
2022,15,Thu,12/15/22,20:15:00,Seattle Seahawks,San Francisco 49ers,SEA,SF,47.595153,-122.331625,No,Turf,11,37.9,0,14.4,24.5,SEASF,5,J. MYERS,38,Good,0.3,21.1,9.25,r,SEA,SF,2,4,52,80,20,,31,97.6,5000000
2022,2,Thu,9/15/22,20:15:00,Kansas City Chiefs,Los Angeles Chargers,KC,LAC,39.048914,-94.484039,No,Grass,259,73,0,11.8,21.2,KCLAC,19,M. AMMENDOLA,31,Good,0.4,29.3,9.25,r,KC,LAC,4,3,24,87,13,,26,71.4,
2022,2,Thu,9/15/22,20:15:00,Kansas City Chiefs,Los Angeles Chargers,KC,LAC,39.048914,-94.484039,No,Grass,259,73,0,11.8,21.2,KCLAC,19,M. AMMENDOLA,19,Good,-1.7,34.4,9.25,r,KC,LAC,4,15,0,99,1,,26,71.4,
2022,3,Sun,9/25/22,13:00:00,Indianapolis Colts,Kansas City Chiefs,IND,KC,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDKC,19,M. AMMENDOLA,26,Good,-5.5,27,0,r,KC,IND,3,7,59,93,7,,26,71.4,
2022,3,Sun,9/25/22,13:00:00,Indianapolis Colts,Kansas City Chiefs,IND,KC,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDKC,19,M. AMMENDOLA,34,No Good,-11.8,31.1,9.25,r,KC,IND,4,8,41,84,16,,26,71.4,
2022,5,Sun,10/9/22,16:25:00,Arizona Cardinals,Philadelphia Eagles,ARI,PHI,33.5277,-112.262608,Retractable,Grass,328,70,0,0,2.5,ARIPHI,15,M. AMMENDOLA,20,Good,-3.6,24.6,9.25,r,ARI,PHI,2,0,3,98,2,,26,71.4,
2022,5,Sun,10/9/22,16:25:00,Arizona Cardinals,Philadelphia Eagles,ARI,PHI,33.5277,-112.262608,Retractable,Grass,328,70,0,0,2.5,ARIPHI,15,M. AMMENDOLA,43,No Good,11.5,26.9,-9.25,r,ARI,PHI,4,0,22,75,25,,26,71.4,
2022,6,Sun,10/16/22,16:05:00,Seattle Seahawks,Arizona Cardinals,SEA,ARI,47.595153,-122.331625,No,Turf,11,81.6,0,11.7,24.1,ARISEA,15,M. AMMENDOLA,23,Good,0.7,25,9.25,r,ARI,SEA,1,10,24,95,5,,26,71.4,
2022,2,Sun,9/18/22,13:00:00,New York Giants,Carolina Panthers,NYG,CAR,40.812194,-74.076983,No,Turf,2,83.1,0,19.3,36.7,CARNYG,9,G. GANO,51,Good,1.8,10.5,-9.25,r,NYG,CAR,4,12,35,67,33,,35,94.1,2917962
2022,2,Sun,9/18/22,13:00:00,New York Giants,Carolina Panthers,NYG,CAR,40.812194,-74.076983,No,Turf,2,83.1,0,19.3,36.7,CARNYG,9,G. GANO,56,Good,6.5,16.2,9.25,r,NYG,CAR,4,3,38,62,38,,35,94.1,2917962
2022,2,Sun,9/18/22,13:00:00,New York Giants,Carolina Panthers,NYG,CAR,40.812194,-74.076983,No,Turf,2,83.1,0,19.3,36.7,CARNYG,9,G. GANO,36,Good,-2.7,26,9.25,r,NYG,CAR,1,12,53,82,18,,35,94.1,2917962
2022,2,Sun,9/18/22,13:00:00,New York Giants,Carolina Panthers,NYG,CAR,40.812194,-74.076983,No,Turf,2,83.1,0,19.3,36.7,CARNYG,9,G. GANO,33,Good,-3.3,27.8,0,r,NYG,CAR,1,2,33,85,15,,35,94.1,2917962
2022,3,Mon,9/26/22,20:15:00,New York Giants,Dallas Cowboys,NYG,DAL,40.812194,-74.076983,No,Turf,2,64.4,0,13.7,28.8,DALNYG,9,G. GANO,51,Good,-5.8,17.8,9.25,r,NYG,DAL,3,9,6,67,33,,35,94.1,2917962
2022,3,Mon,9/26/22,20:15:00,New York Giants,Dallas Cowboys,NYG,DAL,40.812194,-74.076983,No,Turf,2,64.4,0,13.7,28.8,DALNYG,9,G. GANO,51,Good,-6.3,19.2,9.25,r,NYG,DAL,4,3,42,67,33,,35,94.1,2917962
2022,3,Mon,9/26/22,20:15:00,New York Giants,Dallas Cowboys,NYG,DAL,40.812194,-74.076983,No,Turf,2,64.4,0,13.7,28.8,DALNYG,9,G. GANO,42,Good,6.5,24.4,0,r,NYG,DAL,2,11,21,76,24,,35,94.1,2917962
2022,3,Mon,9/26/22,20:15:00,New York Giants,Dallas Cowboys,NYG,DAL,40.812194,-74.076983,No,Turf,2,64.4,0,13.7,28.8,DALNYG,9,G. GANO,47,Blocked,,,-9.25,r,NYG,DAL,1,7,49,71,29,Yes,35,94.1,2917962
2022,4,Sun,10/2/22,13:00:00,New York Giants,Chicago Bears,NYG,CHI,40.812194,-74.076983,No,Turf,2,53.7,3.7,28.6,49.7,CHINYG,9,G. GANO,43,Good,-2.4,16,9.25,r,NYG,CHI,4,5,34,75,25,,35,94.1,2917962
2022,4,Sun,10/2/22,13:00:00,New York Giants,Chicago Bears,NYG,CHI,40.812194,-74.076983,No,Turf,2,53.7,3.7,28.6,49.7,CHINYG,9,G. GANO,44,Good,-1.7,21.5,-9.25,r,NYG,CHI,3,1,37,74,26,,35,94.1,2917962
2022,4,Sun,10/2/22,13:00:00,New York Giants,Chicago Bears,NYG,CHI,40.812194,-74.076983,No,Turf,2,53.7,3.7,28.6,49.7,CHINYG,9,G. GANO,37,No Good,-9.26,27.7,9.25,r,NYG,CHI,4,0,21,81,19,,35,94.1,2917962
2022,5,Sun,10/9/22,9:30:00,Green Bay Packers,New York Giants,GB,NYG,51.604252,-0.067007,No,Hybrid,13,62.2,0,15,29.5,GBNYG,9,G. GANO,37,Good,1,21.1,9.25,r,NYG,GB,3,8,2,81,19,,35,94.1,2917962
2022,5,Sun,10/9/22,9:30:00,Green Bay Packers,New York Giants,GB,NYG,51.604252,-0.067007,No,Hybrid,13,62.2,0,15,29.5,GBNYG,9,G. GANO,48,Good,-5,29,-9.25,r,NYG,GB,1,0,14,69,31,,35,94.1,2917962
2022,6,Sun,10/16/22,13:00:00,New York Giants,Baltimore Ravens,NYG,BAL,40.812194,-74.076983,No,Turf,2,62.6,0,3.6,13.7,BALNYG,9,G. GANO,34,Good,1.4,25.6,0,r,NYG,BAL,3,2,3,84,16,,35,94.1,2917962
2022,7,Sun,10/23/22,13:00:00,Jacksonville Jaguars,New York Giants,JAX,NYG,30.323925,-81.637356,No,Grass,0,75.5,0,12.8,25.6,JAXNYG,9,G. GANO,34,Good,1.7,7.6,9.25,r,NYG,JAX,4,1,7,84,16,,35,94.1,2917962
2022,7,Sun,10/23/22,13:00:00,Jacksonville Jaguars,New York Giants,JAX,NYG,30.323925,-81.637356,No,Grass,0,75.5,0,12.8,25.6,JAXNYG,9,G. GANO,33,Good,1.9,24.4,-7.5,r,NYG,JAX,2,0,32,85,15,,35,94.1,2917962
2022,7,Sun,10/23/22,13:00:00,Jacksonville Jaguars,New York Giants,JAX,NYG,30.323925,-81.637356,No,Grass,0,75.5,0,12.8,25.6,JAXNYG,9,G. GANO,33,Good,-0.9,25.2,-9.25,r,NYG,JAX,2,7,31,85,15,,35,94.1,2917962
2022,8,Sun,10/30/22,16:25:00,Seattle Seahawks,New York Giants,SEA,NYG,47.595153,-122.331625,No,Turf,11,53.5,0.8,29.2,49,NYGSEA,9,G. GANO,31,Good,-1.7,21.6,9.25,r,NYG,SEA,3,6,8,87,13,,35,94.1,2917962
2022,8,Sun,10/30/22,16:25:00,Seattle Seahawks,New York Giants,SEA,NYG,47.595153,-122.331625,No,Turf,11,53.5,0.8,29.2,49,NYGSEA,9,G. GANO,45,Good,0.2,23.6,-9.25,r,NYG,SEA,4,11,22,73,27,,35,94.1,2917962
2022,10,Sun,11/13/22,13:00:00,New York Giants,Houston Texans,NYG,HOU,40.812194,-74.076983,No,Turf,2,52.9,0,20.2,37.4,HOUNYG,9,G. GANO,49,Good,-1.2,14.5,-9.25,r,NYG,HOU,4,2,0,69,31,,35,94.1,2917962
2022,12,Thu,11/24/22,16:30:00,Dallas Cowboys,New York Giants,DAL,NYG,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALNYG,9,G. GANO,47,Good,4.6,19.4,-9.25,r,NYG,DAL,2,0,3,71,29,,35,94.1,2917962
2022,12,Thu,11/24/22,16:30:00,Dallas Cowboys,New York Giants,DAL,NYG,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALNYG,9,G. GANO,57,Good,-1.9,22.2,9.25,r,NYG,DAL,1,9,49,61,39,,35,94.1,2917962
2022,13,Sun,12/4/22,13:00:00,New York Giants,Washington Commanders,NYG,WAS,40.812194,-74.076983,No,Turf,2,44,0,11.9,25.2,NYGWAS,9,G. GANO,58,No Good,4.9,-10,9.25,r,NYG,WAS,5,0,5,60,40,,35,94.1,2917962
2022,13,Sun,12/4/22,13:00:00,New York Giants,Washington Commanders,NYG,WAS,40.812194,-74.076983,No,Turf,2,44,0,11.9,25.2,NYGWAS,9,G. GANO,48,Good,7.1,7.2,-9.25,r,NYG,WAS,2,13,43,70,30,,35,94.1,2917962
2022,13,Sun,12/4/22,13:00:00,New York Giants,Washington Commanders,NYG,WAS,40.812194,-74.076983,No,Turf,2,44,0,11.9,25.2,NYGWAS,9,G. GANO,27,Good,0.2,25.8,9.25,r,NYG,WAS,2,0,5,91,9,,35,94.1,2917962
2022,2,Sun,9/18/22,13:00:00,Detroit Lions,Washington Commanders,DET,WAS,42.340156,-83.045808,Yes,Turf,188,70,0,0,2.5,DETWAS,19,A. SEIBERT,48,Good,-3.4,23,-1.5,r,DET,WAS,2,13,51,70,30,,26,100,
2022,2,Sun,9/18/22,13:00:00,Detroit Lions,Washington Commanders,DET,WAS,42.340156,-83.045808,Yes,Turf,188,70,0,0,2.5,DETWAS,19,A. SEIBERT,35,Good,-1.3,25.2,9.25,r,DET,WAS,1,8,10,83,17,,26,100,
2022,3,Sun,9/25/22,13:00:00,Minnesota Vikings,Detroit Lions,MIN,DET,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,DETMIN,19,A. SEIBERT,54,No Good,-12.2,9.1,-9.25,r,DET,MIN,4,1,14,64,36,,26,100,
2022,3,Sun,9/25/22,13:00:00,Minnesota Vikings,Detroit Lions,MIN,DET,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,DETMIN,19,A. SEIBERT,48,No Good,9.25,17.5,-9.25,r,DET,MIN,1,11,8,70,30,,26,100,
2022,3,Sun,9/25/22,13:00:00,Minnesota Vikings,Detroit Lions,MIN,DET,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,DETMIN,19,A. SEIBERT,40,Good,-1.7,20.9,-9.25,r,DET,MIN,3,8,40,78,22,,26,100,
2022,2,Sun,9/18/22,13:00:00,Pittsburgh Steelers,New England Patriots,PIT,NE,40.446786,-80.015761,No,Grass,229,81.6,0,17.4,36.7,NEPIT,6,N. FOLK,52,No Good,13,20.3,9.25,r,NE,PIT,3,9,21,66,34,,38,91.4,2215000
2022,2,Sun,9/18/22,13:00:00,Pittsburgh Steelers,New England Patriots,PIT,NE,40.446786,-80.015761,No,Grass,229,81.6,0,17.4,36.7,NEPIT,6,N. FOLK,28,Good,0.4,27.2,9.25,r,NE,PIT,1,6,46,91,9,,38,91.4,2215000
2022,3,Sun,9/25/22,13:00:00,New England Patriots,Baltimore Ravens,NE,BAL,42.090925,-71.26435,No,Turf,89,64.1,0.5,11.6,40.3,BALNE,6,N. FOLK,50,Good,-7.9,19.8,-9.25,r,NE,BAL,2,0,1,68,32,,38,91.4,2215000
2022,3,Sun,9/25/22,13:00:00,New England Patriots,Baltimore Ravens,NE,BAL,42.090925,-71.26435,No,Turf,89,64.1,0.5,11.6,40.3,BALNE,6,N. FOLK,35,Good,1.2,24.2,6.5,r,NE,BAL,2,15,0,84,16,,38,91.4,2215000
2022,4,Sun,10/2/22,16:25:00,Green Bay Packers,New England Patriots,GB,NE,44.501306,-88.062167,No,Hybrid,190,59.4,0,11.8,26.6,GBNE,6,N. FOLK,37,Good,2.7,22.3,-9.25,r,NE,GB,1,9,49,81,19,,38,91.4,2215000
2022,5,Sun,10/9/22,13:00:00,New England Patriots,Detroit Lions,NE,DET,42.090925,-71.26435,No,Turf,89,59.5,0,17,40.3,DETNE,6,N. FOLK,29,Good,6,19.5,9.25,r,NE,DET,4,5,5,89,11,,38,91.4,2215000
2022,5,Sun,10/9/22,13:00:00,New England Patriots,Detroit Lions,NE,DET,42.090925,-71.26435,No,Turf,89,59.5,0,17,40.3,DETNE,6,N. FOLK,37,Good,-5.1,24,9.25,r,NE,DET,1,8,50,81,19,,38,91.4,2215000
2022,5,Sun,10/9/22,13:00:00,New England Patriots,Detroit Lions,NE,DET,42.090925,-71.26435,No,Turf,89,59.5,0,17,40.3,DETNE,6,N. FOLK,44,Good,0.5,27.8,-9.25,r,NE,DET,2,0,5,74,26,,38,91.4,2215000
2022,5,Sun,10/9/22,13:00:00,New England Patriots,Detroit Lions,NE,DET,42.090925,-71.26435,No,Turf,89,59.5,0,17,40.3,DETNE,6,N. FOLK,37,Good,-5.4,27.8,-9.25,r,NE,DET,3,10,13,81,19,,38,91.4,2215000
2022,5,Sun,10/9/22,13:00:00,New England Patriots,Detroit Lions,NE,DET,42.090925,-71.26435,No,Turf,89,59.5,0,17,40.3,DETNE,6,N. FOLK,32,Good,-4.9,32.3,9.25,r,NE,DET,2,14,19,86,14,,38,91.4,2215000
2022,6,Sun,10/16/22,13:00:00,Cleveland Browns,New England Patriots,CLE,NE,41.506022,-81.699564,No,Grass,180,62.7,0,13.7,28.1,CLENE,6,N. FOLK,45,No Good,11.7,12.3,9.25,r,NE,CLE,4,9,6,73,27,,38,91.4,2215000
2022,6,Sun,10/16/22,13:00:00,Cleveland Browns,New England Patriots,CLE,NE,41.506022,-81.699564,No,Grass,180,62.7,0,13.7,28.1,CLENE,6,N. FOLK,19,Good,0.1,17.6,0,r,NE,CLE,1,7,34,99,1,,38,91.4,2215000
2022,8,Sun,10/30/22,13:00:00,New York Jets,New England Patriots,NYJ,NE,40.812194,-74.076983,No,Turf,2,61.4,0,3.2,12.2,NENYJ,6,N. FOLK,49,Good,6.4,9.7,9.25,r,NE,NYJ,3,5,27,69,31,,38,91.4,2215000
2022,8,Sun,10/30/22,13:00:00,New York Jets,New England Patriots,NYJ,NE,40.812194,-74.076983,No,Turf,2,61.4,0,3.2,12.2,NENYJ,6,N. FOLK,52,Good,1.7,12.3,9.25,r,NE,NYJ,4,10,39,67,33,,38,91.4,2215000
2022,8,Sun,10/30/22,13:00:00,New York Jets,New England Patriots,NYJ,NE,40.812194,-74.076983,No,Turf,2,61.4,0,3.2,12.2,NENYJ,6,N. FOLK,45,Good,-0.7,19.4,9.25,r,NE,NYJ,3,2,43,73,27,,38,91.4,2215000
2022,8,Sun,10/30/22,13:00:00,New York Jets,New England Patriots,NYJ,NE,40.812194,-74.076983,No,Turf,2,61.4,0,3.2,12.2,NENYJ,6,N. FOLK,42,Good,-0.2,25.8,0,r,NE,NYJ,2,0,5,76,24,,38,91.4,2215000
2022,8,Sun,10/30/22,13:00:00,New York Jets,New England Patriots,NYJ,NE,40.812194,-74.076983,No,Turf,2,61.4,0,3.2,12.2,NENYJ,6,N. FOLK,31,Good,3.2,28.9,-9.25,r,NE,NYJ,1,0,4,87,13,,38,91.4,2215000
2022,9,Sun,11/6/22,13:00:00,New England Patriots,Indianapolis Colts,NE,IND,42.090925,-71.26435,No,Turf,89,74.5,0,24.1,53.6,INDNE,6,N. FOLK,43,Good,4.2,16.1,-9.25,r,NE,IND,2,8,55,76,24,,38,91.4,2215000
2022,9,Sun,11/6/22,13:00:00,New England Patriots,Indianapolis Colts,NE,IND,42.090925,-71.26435,No,Turf,89,74.5,0,24.1,53.6,INDNE,6,N. FOLK,43,Good,-6.3,19.6,1,r,NE,IND,3,4,22,75,25,,38,91.4,2215000
2022,9,Sun,11/6/22,13:00:00,New England Patriots,Indianapolis Colts,NE,IND,42.090925,-71.26435,No,Turf,89,74.5,0,24.1,53.6,INDNE,6,N. FOLK,49,Good,-0.1,19.9,9.25,r,NE,IND,2,13,35,69,31,,38,91.4,2215000
2022,9,Sun,11/6/22,13:00:00,New England Patriots,Indianapolis Colts,NE,IND,42.090925,-71.26435,No,Turf,89,74.5,0,24.1,53.6,INDNE,6,N. FOLK,28,Good,7,24,9.25,r,NE,IND,4,10,13,90,10,,38,91.4,2215000
2022,11,Sun,11/20/22,13:00:00,New England Patriots,New York Jets,NE,NYJ,42.090925,-71.26435,No,Turf,89,35.6,0,29.7,66.2,NENYJ,6,N. FOLK,44,No Good,5.4,-10,9.25,r,NE,NYJ,2,2,55,74,26,,38,91.4,2215000
2022,11,Sun,11/20/22,13:00:00,New England Patriots,New York Jets,NE,NYJ,42.090925,-71.26435,No,Turf,89,35.6,0,29.7,66.2,NENYJ,6,N. FOLK,24,Good,2.3,17,-9.25,r,NE,NYJ,2,15,0,94,6,,38,91.4,2215000
2022,11,Sun,11/20/22,13:00:00,New England Patriots,New York Jets,NE,NYJ,42.090925,-71.26435,No,Turf,89,35.6,0,29.7,66.2,NENYJ,6,N. FOLK,43,No Good,-13,22.1,-9.25,r,NE,NYJ,3,9,12,75,25,,38,91.4,2215000
2022,12,Thu,11/24/22,20:20:00,Minnesota Vikings,New England Patriots,MIN,NE,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,MINNE,6,N. FOLK,46,Good,7.5,19.4,9.25,r,NE,MIN,2,5,47,72,28,,38,91.4,2215000
2022,12,Thu,11/24/22,20:20:00,Minnesota Vikings,New England Patriots,MIN,NE,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,MINNE,6,N. FOLK,23,Good,-1.7,21,-9.25,r,NE,MIN,2,0,6,95,5,,38,91.4,2215000
2022,12,Thu,11/24/22,20:20:00,Minnesota Vikings,New England Patriots,MIN,NE,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,MINNE,6,N. FOLK,25,Good,5.4,25.2,9.25,r,NE,MIN,3,6,46,94,6,,38,91.4,2215000
2022,12,Thu,11/24/22,20:20:00,Minnesota Vikings,New England Patriots,MIN,NE,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,MINNE,6,N. FOLK,34,Good,2.4,26.1,-9.25,r,NE,MIN,1,1,32,84,16,,38,91.4,2215000
2022,13,Thu,12/1/22,20:15:00,New England Patriots,Buffalo Bills,NE,BUF,42.090925,-71.26435,No,Turf,89,34.3,0,14.8,34.9,BUFNE,6,N. FOLK,48,No Good,4.8,-10,-9.25,r,NE,BUF,2,0,15,71,29,,38,91.4,2215000
2022,13,Thu,12/1/22,20:15:00,New England Patriots,Buffalo Bills,NE,BUF,42.090925,-71.26435,No,Turf,89,34.3,0,14.8,34.9,BUFNE,6,N. FOLK,39,Good,2.2,27.3,9.25,r,NE,BUF,4,1,57,79,21,,38,91.4,2215000
2022,14,Mon,12/12/22,20:15:00,Arizona Cardinals,New England Patriots,ARI,NE,33.5277,-112.262608,Retractable,Grass,328,70,0,0,2.5,ARINE,6,N. FOLK,51,Good,1.1,15.7,-9.25,r,NE,ARI,2,0,4,67,33,,38,91.4,2215000
2022,14,Mon,12/12/22,20:15:00,Arizona Cardinals,New England Patriots,ARI,NE,33.5277,-112.262608,Retractable,Grass,328,70,0,0,2.5,ARINE,6,N. FOLK,23,Good,2,22.3,-9.25,r,NE,ARI,3,10,18,96,4,,38,91.4,2215000
2022,15,Sun,12/18/22,16:05:00,Las Vegas Raiders,New England Patriots,LV,NE,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,LVNE,6,N. FOLK,54,Good,-7.4,8,-9.25,r,NE,LV,4,12,57,65,35,,38,91.4,2215000
2022,15,Sun,12/18/22,16:05:00,Las Vegas Raiders,New England Patriots,LV,NE,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,LVNE,6,N. FOLK,24,Good,2.9,29,6,r,NE,LV,2,11,55,94,6,,38,91.4,2215000
2022,15,Sun,12/18/22,16:05:00,Las Vegas Raiders,New England Patriots,LV,NE,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,LVNE,6,N. FOLK,47,Good,1.2,30.2,-2,r,NE,LV,3,1,26,71,29,,38,91.4,2215000
